sample_id,POINT_X,POINT_Y,observed_class
8235,299108.0983,2502097.183,0
8237,306601.5758,2515465.695,0
8239,305475.9427,2501614.472,0
8240,313657.1803,2542693.55,0
8241,312243.866,2518924.114,0
8242,307488.9119,2520732.571,1
8246,306450.2157,2543066.927,0
8249,315463.9185,2520514.022,0
8250,293527.0702,2535289.527,0
8251,305770.0454,2527291.325,0
8252,299084.3524,2509807.749,0
8253,319292.3768,2531064.299,0
8255,304728.3342,2500232.937,0
8256,301216.8735,2508672.444,0
8257,304044.0508,2530564.272,0
8258,310204.1406,2548126.822,0
8259,308637.1994,2533905.113,0
8261,312135.297,2520858.851,0
8262,311493.3781,2515655.539,0
8263,293133.7055,2528469.484,0
8264,305298.7626,2516855.905,0
8265,303728.3574,2551531.635,0
8266,319571.4125,2509060.559,0
8267,318353.3956,2532723.81,0
8269,313567.6806,2530366.115,0
8271,313468.1188,2530534.067,0
8273,319953.8406,2533883.516,0
8274,305023.6531,2530509.77,0
8277,289815.2531,2520258.972,0
8278,319990.9106,2543621.146,1
8279,303996.124,2505591.935,0
8280,317411.9757,2543478.352,0
8281,314678.7986,2514695.197,0
8282,313120.2679,2538449.053,0
8283,313589.0774,2520461.596,0
8284,307582.7879,2517578.982,1
8285,304470.5209,2503098.416,1
8286,306760.1589,2534661.784,0
8287,311012.3883,2508872.274,0
8288,299480.7859,2535230.965,1
8290,300105.6152,2525967.177,0
8291,305850.3842,2517300.227,0
8292,311540.6411,2525679.931,0
8293,303766.5688,2520076.15,1
8294,312427.3193,2539614.264,0
8295,284128.8685,2524117.922,0
8296,300997.0354,2519483.375,0
8297,305252.9421,2520994.659,0
8298,293671.1188,2548360.97,0
8299,307238.6831,2510807.003,0
8300,291800.7328,2525152.522,0
8301,300909.218,2544243.235,1
8302,300783.1755,2527872.232,0
8303,315635.9347,2518175.099,0
8304,298835.891,2518624.445,0
8307,296240.8415,2528974.101,0
8308,298957.8671,2498535.893,0
8309,319410.454,2499300.154,0
8311,301931.7928,2501481.93,0
8312,285199.8596,2523672.74,1
8315,307129.6255,2514479.978,0
8316,291225.7633,2547842.256,1
8317,315820.4625,2517814.396,0
8319,317485.9652,2530503.493,0
8320,305636.2365,2539686.736,0
8321,311423.3437,2506631.762,1
8323,314650.8664,2499113.095,0
8324,313927.0343,2520722.883,0
8325,308397.5239,2543147.901,0
8327,307334.6034,2498318.511,0
8328,286901.1744,2553981.01,1
8329,293935.6094,2529582.716,0
8330,292589.6564,2543443.146,1
8331,316816.4737,2545446.033,0
8332,300848.1212,2533974.736,0
8333,310142.7312,2535032.475,0
8334,306277.2644,2520238.3,0
8335,303247.5877,2534377.832,1
8336,304493.022,2550497.529,0
8337,315834.234,2499878.43,0
8338,296971.6659,2509100.267,0
8339,297040.2974,2500967.945,1
8340,308437.2725,2527209.491,0
8341,312224.8424,2542242.75,0
8342,303304.6357,2519269.478,0
8343,296733.4884,2535361.997,0
8344,301056.4153,2521272.075,0
8347,300322.1186,2519508.638,0
8348,297435.7134,2534021.359,0
8349,304083.061,2502931.321,1
8350,297334.6111,2546035.638,0
8351,315104.8045,2519261.028,0
8352,297815.1979,2509266.331,0
8355,311723.3506,2507984.234,0
8356,316187.6488,2513011.823,0
8357,288919.4109,2548708.689,0
8359,299040.9914,2547139.704,0
8361,297638.4407,2546624.403,0
8362,318268.3802,2529933.802,0
8363,307431.6487,2514102.064,1
8364,307379.8392,2508284.904,0
8366,317589.1426,2545088.105,0
8367,300208.9095,2529842.929,0
8369,296105.1957,2506885.561,0
8370,307913.7493,2550951.963,1
8371,288819.3504,2547274.377,0
8372,309843.7498,2514504.351,0
8373,287019.5813,2552425.517,0
8376,310838.6433,2510014.816,1
8377,313232.8606,2525073.443,0
8379,305947.5122,2516676.104,0
8380,310807.9113,2530870.476,0
8381,291155.3327,2543684.682,1
8382,303662.8522,2549278.581,0
8383,306812.2869,2514017.627,0
8384,314731.175,2501567.543,0
8386,301896.6677,2498399.538,1
8387,298867.5813,2546050.466,0
8388,298615.5114,2542624.121,0
8389,308651.8932,2521495.779,0
8390,304927.5145,2544343.746,0
8391,310411.3376,2544428.756,1
8392,313894.0866,2519829.805,0
8393,300833.166,2511543.276,1
8394,318516.1563,2517437.957,1
8395,311843.7061,2539901.583,1
8396,304037.8793,2520985.42,0
8397,298633.2458,2517690.204,1
8398,315707.1382,2520799.909,0
8400,309857.3626,2538008.547,0
8401,303057.3982,2517010.113,0
8402,309727.8244,2519092.577,0
8404,312931.7127,2518162.717,0
8405,312003.8453,2548859.584,0
8406,311709.3759,2504482.665,0
8407,293606.597,2513884.637,0
8408,302094.7884,2501219.464,0
8409,307139.3615,2504800.027,1
8411,314112.7609,2529274.487,1
8412,299048.9801,2530767.84,1
8413,300249.5461,2521262.6,0
8415,292435.0126,2547645.621,1
8416,310370.4316,2535991.398,1
8417,311068.9933,2549468.272,0
8418,303866.0792,2520735.515,0
8419,292167.3203,2522484.251,0
8421,301658.1804,2549352.866,0
8422,316278.2779,2518377.976,0
8423,300324.9534,2526107.706,0
8424,311909.4533,2528050.198,1
8425,292661.1228,2550651.922,0
8426,302059.0584,2542472.474,0
8427,311234.5217,2535308.091,0
8428,298118.4147,2533722.268,0
8429,305594.8264,2515228.207,1
8430,317478.3179,2511810.563,1
8431,313434.0516,2536495.475,1
8432,297895.7969,2553866.648,0
8433,318337.3756,2520642.097,0
8434,301062.3218,2544247.142,0
8435,307868.7698,2505161.229,0
8436,295386.8005,2526724.724,0
8437,303805.1714,2526980.939,0
8438,306952.8842,2519861.537,0
8439,306761.9555,2509922.059,0
8440,302781.7497,2552202.991,0
8441,311721.7562,2508912.039,0
8442,308747.0653,2513008.194,0
8443,314206.4937,2535148.433,0
8444,310845.5144,2533554.169,0
8445,300652.3786,2517851.711,1
8446,299695.8423,2550695.653,0
8447,291711.1433,2526188.866,0
8448,299954.0951,2522780.064,0
8449,309202.2236,2504448.486,0
8451,302725.8869,2499304.842,0
8452,295320.8876,2542448.582,1
8453,319512.9357,2541430.402,0
8455,318561.5119,2519292.544,0
8456,311716.3879,2508705.139,0
8457,307646.0832,2506369.31,1
8458,313108.686,2549675.741,0
8459,319806.5143,2530844.302,1
8460,303157.8469,2524788.588,0
8461,318301.5499,2545741.085,1
8462,302831.069,2527417.419,1
8464,307632.7317,2538988.087,0
8465,298459.7555,2515152.91,0
8466,296368.0159,2525660.64,1
8467,310538.0254,2550014.876,0
8468,296311.7796,2509657.844,0
8469,301803.1413,2545377.255,0
8470,291224.1013,2548426.138,0
8471,287417.6883,2523152.356,0
8472,307562.3768,2521306.439,0
8473,295945.0381,2507544.595,1
8474,298655.0384,2551563.754,1
8475,312496.2039,2549441.578,1
8476,310981.6658,2532674.795,0
8477,291092.9481,2546885.512,0
8478,310825.1199,2551670.349,0
8479,313954.7847,2536461.105,0
8480,290869.9625,2554097.871,0
8481,306306.5007,2505444.36,0
8483,304670.8625,2541161.014,0
8484,313472.1969,2535060.57,0
8485,304052.325,2533895.412,0
8487,301008.3191,2526663.976,0
8488,319297.6191,2503075.347,1
8492,312878.63,2530456.59,1
8493,293351.7062,2527938.988,0
8494,319997.2122,2508837.337,0
8495,300394.5094,2504296.732,0
8496,298346.5403,2552823.063,0
8497,301571.3441,2523843.237,0
8498,304119.1534,2548630.436,0
8499,313437.2788,2524374.742,0
8500,301411.0999,2510797.865,0
8501,295006.5485,2507560.914,1
8503,302979.2922,2548863.328,1
8504,301016.0339,2503268.757,0
8506,291071.1308,2529421.867,0
8507,306130.6803,2510867.275,0
8510,310344.652,2550423.269,1
8511,295181.3632,2525498.897,0
8512,300692.0578,2519580.471,0
8513,288644.82,2549308.029,1
8514,306576.3961,2511726.128,0
8515,300983.814,2523737.83,1
8516,295527.6646,2524495.385,0
8517,315346.255,2500354.775,0
8518,315328.6408,2529992.834,0
8519,302619.1783,2500497.871,0
8520,312718.079,2508148.972,0
8521,309239.6127,2522418.022,0
8522,307678.7632,2535607.652,0
8523,290947.6337,2547684.919,1
8525,296929.8998,2513287.473,0
8526,308680.1078,2538091.165,0
8527,304896.4334,2510779.517,1
8528,297398.7363,2545963.688,0
8529,299572.9784,2518400.623,0
8531,309982.0653,2509263.279,0
8532,310888.1215,2522039.894,0
8533,309133.2315,2549335.658,0
8534,310395.509,2535007.393,0
8535,308939.8789,2527878.43,0
8536,298924.3626,2551208.695,0
8537,303236.2576,2508170.545,1
8538,319441.1058,2527207.19,0
8539,296996.7824,2511257.172,0
8540,318711.2546,2543118.126,0
8541,309125.1335,2531819.094,0
8542,305168.0015,2546622.913,0
8544,289475.2196,2547881.248,0
8545,315298.9746,2529038.435,1
8546,297784.7054,2531273.658,0
8547,310008.2399,2529068.968,0
8548,300322.6075,2518631.682,0
8549,299215.1955,2528378.701,0
8550,305745.6752,2536921.21,0
8551,313317.167,2540683.623,0
8552,312667.9055,2525191.806,1
8553,308461.386,2549279.829,0
8555,300439.789,2537236.883,0
8556,312674.366,2550724.628,1
8558,287062.6247,2550320.673,1
8559,310051.5428,2528551.811,0
8560,295058.6885,2557427.673,1
8562,295030.2418,2536112.329,0
8563,297263.5351,2525122.576,0
8564,313401.1199,2527769.735,0
8566,306598.2017,2501131.594,0
8568,300206.3825,2539960.875,1
8569,319623.4304,2508713.09,0
8570,318888.2845,2500011.996,0
8572,303524.5585,2507846.867,0
8573,319923.5552,2501389.07,0
8574,304015.5818,2504189.023,0
8575,297962.5488,2548832.193,0
8576,292519.6889,2530207.218,0
8577,306496.6264,2533214.709,0
8578,307605.1013,2544184.088,1
8579,297305.471,2533855.122,1
8580,305545.6491,2536650.132,0
8581,319612.6304,2544264.981,0
8582,299311.8363,2538041.981,0
8585,294117.5628,2556311.327,0
8586,317936.5908,2543111.373,0
8587,319304.0267,2536190.503,1
8588,299701.955,2522417.532,0
8590,299336.2595,2549041.631,0
8591,306428.3756,2541792.744,1
8592,313642.5997,2515907.346,0
8593,297674.6467,2515714.818,0
8596,304132.4941,2502588.95,0
8597,295517.5096,2508019.29,0
8599,301898.5031,2519404.102,0
8600,298348.3431,2541806.194,0
8602,293682.6217,2514877.812,0
8603,289193.916,2524743.283,0
8604,293809.4154,2543338.858,1
8607,317483.783,2519732.52,0
8608,298534.9621,2501539.088,0
8609,306098.3011,2541794.261,0
8610,304372.2991,2538938.397,1
8611,296586.2856,2546644.033,0
8613,312946.3843,2512823.676,0
8614,315483.8741,2516388.915,1
8615,285174.0242,2548120.286,0
8616,313373.7871,2524284.803,0
8618,315796.9361,2521150.454,0
8621,312068.2717,2522415.718,0
8622,316785.5026,2520073.565,0
8623,295200.5057,2533797.107,0
8624,313413.3585,2527083.085,0
8625,288368.3265,2524415.981,0
8628,299082.1232,2524061.783,0
8630,304180.5359,2520447.312,0
8631,298269.8163,2522001.764,0
8632,317713.6908,2517344.414,0
8633,307915.7878,2530155.625,0
8634,305911.8408,2516052.934,0
8635,301428.1061,2520264.276,0
8636,295729.9396,2529127.216,0
8637,317300.6905,2516892.158,0
8638,309723.5111,2549754.872,0
8639,294616.9233,2530437.182,0
8640,314672.7399,2517844.091,0
8642,293552.7978,2553294.847,0
8643,313075.2033,2514606.162,0
8644,294072.9177,2547797.496,0
8645,298012.8358,2546647.69,0
8646,308733.6753,2544902.246,0
8648,311389.2688,2521101.823,1
8649,306086.1802,2529143.286,0
8650,306182.5342,2545058.29,1
8651,310307.8837,2519066.824,0
8653,315444.4474,2501281.075,0
8654,315404.303,2515904.233,0
8655,313232.8383,2506109.242,0
8656,298306.4958,2516730.596,0
8657,309006.8231,2525384.064,0
8658,307092.0709,2543451.058,1
8659,291049.1473,2521955.759,0
8660,319786.3654,2515527.803,0
8661,294933.3531,2544355.133,1
8662,297149.9729,2501404.026,0
8663,310366.0824,2507925.386,0
8665,318918.7862,2509503.682,0
8667,292303.3407,2519991.768,1
8668,314868.0281,2527043.772,0
8669,300622.5779,2521964.504,0
8670,300735.6748,2504235.436,1
8671,318571.1434,2542023.983,0
8672,315882.7025,2518894.572,1
8673,307063.512,2540444.311,0
8675,309599.519,2511217.183,0
8676,287874.2593,2553592.04,0
8677,315752.1014,2533841.264,1
8678,301953.6693,2524814.705,0
8679,293376.0685,2549592.279,0
8680,286020.7899,2547740.318,0
8681,306476.733,2507979.809,0
8683,318901.4697,2538248.153,0
8684,297027.6538,2543090.904,0
8685,319105.1354,2515281.932,0
8686,297963.1048,2498783.307,0
8687,314857.6669,2501769.831,0
8688,295504.6508,2532937.553,1
8689,319227.7895,2510235.524,0
8690,317615.7179,2529321.671,1
8692,307125.0223,2528230.033,0
8693,316588.6123,2515787.936,1
8694,303465.1169,2521660.419,0
8695,309366.2426,2535288.967,0
8696,290476.3869,2546413.628,0
8697,296556.0097,2551427.894,0
8698,286824.2529,2552503.416,1
8699,316323.4346,2512843.332,1
8701,299976.418,2551898.981,0
8702,300946.707,2528112.018,0
8704,289701.691,2554603.088,1
8705,311426.2684,2524172.667,0
8706,294431.517,2505671.027,0
8708,315694.3843,2512303.066,0
8709,307663.7966,2512130.107,0
8712,308219.1061,2502868.342,0
8713,288203.9213,2522622.26,0
8715,294616.8441,2549951.801,0
8716,302596.9416,2538654.541,0
8718,296557.5963,2533606.91,0
8719,302120.7378,2549967.856,0
8721,287439.4368,2552447.701,0
8723,307604.5842,2517547.463,0
8724,310341.5639,2524509.391,0
8725,299635.5709,2554070.971,1
8726,297672.7448,2532158.58,0
8727,297413.799,2503952.819,0
8728,296101.3792,2503165.742,0
8729,310420.1939,2550045.003,0
8730,296711.7268,2553598.854,0
8731,313450.1769,2537682.456,0
8732,304346.6956,2518930.84,1
8733,295727.4055,2528868.371,0
8734,291893.3333,2549821.475,0
8735,312490.3971,2551713.516,0
8736,307348.9152,2510381.214,0
8737,307457.5739,2543174.298,0
8738,304804.0609,2540143.301,0
8739,315934.5266,2521378.267,0
8740,307982.8423,2540555.89,0
8741,311677.8281,2541423.528,0
8742,307314.0041,2545477.2,0
8744,308046.3777,2531528.473,0
8746,291588.4784,2518513.642,0
8747,301186.8389,2553510.795,0
8748,296971.8745,2524980.438,0
8750,291542.5756,2550988.337,0
8751,296850.5175,2505044.419,0
8752,309409.5491,2524785.665,0
8753,304556.6588,2544316.883,0
8755,297035.735,2548880.279,0
8756,299663.3144,2508290.275,1
8757,298791.632,2545454.161,0
8758,309214.8839,2523242.518,1
8759,286898.6282,2522936.26,0
8760,303958.9709,2499638.443,1
8761,294726.8028,2524558.551,0
8763,307151.7035,2518814.22,0
8764,301147.1391,2504001.965,1
8765,303920.0637,2517401.274,1
8766,288255.5538,2554605.67,0
8767,316029.8272,2515525.15,0
8768,305196.0277,2530684.192,0
8769,303107.9205,2521981.044,0
8771,309146.3615,2550509.106,0
8773,319405.7097,2498683.902,0
8774,307240.5154,2536213.257,0
8775,302207.9917,2537725.566,0
8776,317931.2818,2535230.517,0
8778,311551.3231,2542942.303,0
8780,299709.0521,2531238.42,0
8782,296633.7065,2547259.963,0
8783,316579.365,2534035.124,0
8784,299371.9063,2545325.294,0
8785,295542.6279,2547097.8,0
8788,300022.0762,2530641.854,0
8789,298776.1917,2519705.247,0
8790,293521.506,2552898.538,0
8791,307212.8111,2543547.122,0
8792,301388.915,2528896.206,0
8793,292711.6955,2516048.829,0
8794,309828.8466,2521592.78,0
8796,308555.0832,2551541.114,1
8797,305691.2479,2532749.204,0
8798,319018.3211,2501197.013,0
8799,305974.2672,2551053.987,0
8800,300999.5443,2552197.646,0
8801,312772.5114,2527495.199,0
8802,316058.3026,2516158.367,0
8804,313935.3033,2545035.773,0
8805,305649.139,2517646.291,0
8806,305323.1868,2546900.428,1
8807,316351.3163,2530231.155,0
8808,312815.5191,2503934.382,0
8810,314292.1244,2500206.883,0
8811,316323.5675,2542479.682,0
8812,303173.3939,2532619.266,0
8813,309163.9074,2538499.506,0
8814,294775.4173,2512968.665,0
8815,307264.5455,2512645.764,0
8816,296911.4855,2514286.571,0
8818,304420.322,2520496.949,0
8819,306188.2531,2531702.901,0
8822,309143.6378,2502759.338,0
8823,306333.7905,2534858.668,1
8824,290313.1614,2523929.015,0
8825,300466.998,2510763.281,0
8826,313047.739,2507000.635,0
8827,302517.7525,2502014.406,1
8828,308704.9722,2528940.055,0
8829,311003.6505,2535368.655,0
8830,314148.8308,2514195.865,0
8831,296526.9943,2529643.833,0
8832,295183.4114,2516538.908,0
8833,312251.266,2526739.086,0
8835,307686.8313,2500418.131,1
8836,318892.1472,2514472.338,1
8837,292351.1582,2518544.682,0
8838,312960.7931,2539816.87,0
8839,290745.7751,2553329.269,1
8840,319013.3793,2508561.825,0
8841,300219.1322,2542400.89,1
8842,314530.4123,2529727.057,0
8843,299686.4532,2521892.518,1
8845,309023.3157,2525103.91,0
8846,313480.0474,2521113.179,1
8847,309884.4216,2504545.976,0
8848,304137.0939,2509715.589,0
8849,287069.9254,2552207.846,0
8850,302425.8798,2542125.432,0
8851,293880.9696,2515358.611,0
8853,287110.9098,2550071.003,0
8854,299833.8089,2540646.105,0
8856,304420.94,2515137.254,0
8857,306459.521,2551574.905,1
8858,309009.0285,2511637.507,0
8859,314999.2923,2520312.469,0
8860,304663.2219,2507263.204,0
8861,313111.7464,2517214.993,0
8862,314984.838,2532154.946,0
8863,309527.0027,2535089.318,0
8864,294844.7598,2535334.458,0
8865,302496.8369,2525938.298,0
8866,295109.9372,2548693.497,1
8868,306668.3932,2535187.533,1
8869,304546.3388,2515498.726,1
8870,299607.8006,2536613.518,0
8871,292599.9711,2551505.896,0
8872,319476.6178,2507501.654,0
8873,312176.4676,2516900.156,0
8874,302133.0483,2525348.274,0
8875,302278.6078,2523787.643,0
8877,311710.4866,2520274.646,0
8878,316526.1151,2545063.464,0
8879,298373.7747,2504753.247,0
8880,308686.7465,2548004.79,0
8881,304569.9842,2537986.449,0
8882,309830.4029,2546866.943,1
8884,296250.3161,2536150.037,1
8886,302540.9151,2511155.572,1
8887,314285.347,2520936.128,0
8888,299480.0892,2510536.827,0
8889,306253.245,2547739.52,0
8891,309331.7902,2519736.122,0
8892,302427.61,2542304.103,0
8893,297796.3415,2504815.802,0
8894,310059.2365,2518219.225,0
8895,309619.578,2510154.913,0
8897,305068.4967,2515453.469,0
8898,300014.8495,2551383.673,0
8899,307206.772,2535336.586,0
8900,302843.7544,2519263.691,0
8901,296597.2049,2524952.486,0
8902,304277.9552,2503078.05,0
8903,310272.4984,2532223.913,0
8904,316036.6387,2501786.447,0
8906,307465.8141,2516760.486,1
8907,312026.3592,2533979.934,0
8909,286181.2448,2547276.765,0
8910,310778.9483,2508776.595,0
8911,292789.3482,2550611.792,0
8913,310949.0733,2502501.626,1
8914,319839.9184,2506634.016,0
8915,297597.4729,2501498.419,0
8916,293977.7317,2526143.84,0
8917,318198.3117,2515385.728,0
8918,316645.8401,2527584.964,0
8919,298036.0428,2523238.652,0
8920,302328.7504,2539617.655,1
8921,310551.6373,2532944.521,0
8923,319136.3237,2528387.626,1
8924,319182.6122,2500349.425,0
8926,289737.8345,2527740.713,0
8927,306969.3197,2500421.461,0
8928,314980.0995,2512277.916,0
8929,308697.119,2550604.319,0
8930,297545.343,2528399.066,0
8933,296328.7236,2556527.91,0
8934,319695.1683,2544077.701,0
8935,311734.7969,2540244.434,0
8936,294051.5404,2531182.886,0
8937,294147.9607,2553955.016,0
8938,290266.4402,2546385.486,0
8940,295427.0672,2522814.118,0
8941,307074.6754,2521108.653,0
8942,305929.2517,2537537.482,0
8943,296992.7621,2523621.201,0
8944,309442.0021,2537877.251,0
8945,303494.5275,2509921.042,0
8946,301450.2081,2536765.03,1
8947,291851.7652,2550698.666,0
8948,300191.1102,2510558.587,0
8949,304299.7271,2533158.027,0
8952,299940.8195,2518092.379,0
8953,316359.1837,2536226.769,1
8954,314363.7194,2534707.65,0
8955,289423.8332,2546031.7,0
8956,314666.7265,2518233.375,1
8957,306493.5847,2511175.873,0
8959,314229.4488,2521398.791,0
8960,302501.0141,2535697.673,0
8961,319044.4859,2536112.739,1
8962,298530.9569,2508871.944,1
8964,305588.4105,2518647.289,0
8965,309357.0854,2516936.115,0
8966,299796.4165,2553312.716,0
8967,300790.1412,2517234.727,0
8968,304408.173,2544056.683,0
8969,303405.1951,2550193.113,0
8970,303307.3975,2517875.27,0
8971,301167.6965,2501375.523,1
8972,295118.8422,2547400.968,0
8973,287969.3436,2553531.653,0
8974,292691.8963,2549904.818,0
8976,300173.4415,2543805.548,0
8978,302165.8136,2500394.996,0
8979,299780.1387,2534583.38,0
8980,310534.5042,2515290.136,0
8982,311658.6575,2522524.093,0
8983,287814.0523,2524032.07,0
8984,317334.5741,2545377.975,1
8986,307374.9374,2504944.723,1
8987,296650.6931,2498763.484,0
8989,309627.3641,2551377.798,0
8990,313637.5498,2531144.865,0
8991,318796.3816,2536062.126,0
8992,295825.867,2529065.239,0
8993,292001.797,2522811.505,1
8994,306997.7246,2513784.841,0
8995,303133.407,2508266.407,1
8996,290452.9566,2552179.345,0
8998,290469.1951,2527670.182,0
8999,310378.2658,2541597.184,1
9000,298267.7847,2547653.579,0
9003,303629.9833,2534483.485,0
9004,319646.6242,2503210.409,0
9005,301897.722,2527652.804,0
9007,308006.4607,2514129.448,1
9008,293772.662,2551567.402,0
9010,317649.8029,2536204.18,1
9011,317980.3877,2517772.571,1
9013,289591.89,2550937.817,0
9014,302797.2351,2517098.311,0
9015,314122.0987,2545328.222,1
9016,292267.947,2529038.423,0
9019,305800.5768,2550222.061,1
9020,290933.2625,2523427.209,0
9021,319851.0709,2501283.396,0
9022,299572.9123,2530862.952,0
9023,311394.98,2551393.973,1
9024,302938.508,2527024.111,0
9025,298935.6742,2505502.354,0
9026,302515.5621,2502472.364,0
9027,299923.9844,2547766.1,1
9028,311358.0276,2506613.273,0
9030,307349.5685,2499448.372,0
9031,295620.2156,2546482.696,0
9032,319147.3562,2536566.728,0
9033,308872.5501,2540947.029,1
9034,293323.5666,2548031.018,0
9035,307484.5657,2505613.752,0
9036,317231.2208,2513180.606,0
9037,301349.9506,2549961.943,0
9038,312289.9441,2520071.695,1
9040,295607.7225,2545369.22,0
9041,300794.8629,2547373.583,0
9042,307652.8784,2515179.26,1
9043,312663.6395,2537088.575,0
9044,305759.4664,2535085.107,0
9045,289414.4625,2525108.388,1
9046,314289.7463,2530244.982,0
9047,291177.3503,2552725.482,0
9049,309230.7424,2514680.011,0
9050,311388.5808,2534438.23,0
9051,319975.7862,2534343.049,0
9052,308882.7629,2505749.249,0
9053,306032.8559,2543897.825,0
9054,306747.6585,2519300.131,0
9055,295989.4238,2535056.476,0
9056,293173.3942,2519183.922,0
9057,313458.5982,2551221.833,0
9058,294827.926,2544076.701,1
9059,312707.3595,2501984.199,1
9061,310100.6314,2520909.693,1
9063,318352.395,2514229.122,0
9065,299682.9106,2511499.996,1
9067,309600.1592,2531051.189,0
9069,306828.9418,2520512.63,0
9070,291420.8354,2523146.805,1
9071,302916.1992,2508442.277,0
9072,302362.2013,2532431.291,0
9073,317148.9413,2515519.493,0
9074,294319.4832,2549272.931,0
9075,298784.1687,2548137.618,0
9076,296849.4824,2501695.632,1
9077,317381.2163,2536362.667,0
9079,311127.1692,2525670.288,0
9080,307970.3788,2532428.598,0
9081,316791.6089,2519342.039,0
9082,307082.4709,2501632.871,0
9083,303023.9506,2532859.471,1
9086,316657.8992,2501631.61,0
9087,306517.0832,2551685.346,1
9088,306622.251,2529362.809,0
9089,297940.2286,2528034.85,1
9090,295989.748,2536351.975,0
9091,310291.7041,2543384.739,0
9093,299744.4672,2504732.044,0
9094,296926.5159,2551867.279,0
9095,302666.966,2548833.308,0
9097,289719.5012,2523151.889,1
9098,288945.5002,2548323.702,0
9099,300551.9903,2502192.408,0
9100,312982.0971,2522128.816,0
9101,298163.229,2500178.018,1
9102,295465.3472,2529638.999,1
9103,300627.5609,2551904.545,0
9104,319738.421,2510569.75,0
9105,317239.8636,2536471.052,0
9108,301157.5306,2528287.859,0
9109,296531.4918,2548781.192,0
9110,317793.7978,2519792.548,1
9111,300267.8216,2530183.397,0
9112,292971.4888,2551402.989,0
9114,318903.0949,2538040.682,0
9115,304438.2693,2531874.939,0
9116,298777.5804,2556877.412,0
9117,298187.7426,2527952.373,0
9118,307429.7842,2512279.079,1
9119,314248.3445,2516267.212,0
9120,316265.2084,2528589.171,1
9121,291004.0724,2523028.493,0
9122,298563.1659,2522321.031,0
9124,303090.332,2528089.521,0
9125,309305.7748,2509862.308,0
9126,317452.574,2515058.867,0
9127,310650.2404,2512905.251,1
9128,301773.3753,2499922.733,0
9130,317866.8952,2517200.163,0
9131,290569.4405,2555092.529,1
9132,310441.4921,2528272.772,1
9134,299924.9197,2553797.32,1
9135,303416.6571,2537274.972,0
9136,295954.299,2557491.068,1
9137,311937.8459,2523270.483,0
9138,298052.1668,2528793.962,0
9139,313646.5792,2520272.217,0
9142,319484.5316,2499878.041,1
9143,307906.1096,2507092.525,0
9144,309702.4666,2548410.257,0
9146,316133.9052,2542884.099,0
9147,313530.0217,2544149.528,0
9148,302855.2717,2537312.23,0
9149,307447.7869,2540399.601,0
9150,305176.6467,2542847.069,0
9151,309793.7422,2520559.607,0
9152,290564.7097,2520205.015,0
9153,319987.8565,2499889.889,0
9154,318597.4006,2545196.155,0
9155,300171.6887,2552374.23,1
9156,305877.6632,2518902.229,0
9157,293820.9406,2549150.694,0
9158,309509.4275,2514748.299,0
9159,310371.5104,2528015.619,0
9160,307160.3328,2536658.562,0
9161,295386.1023,2507200.779,1
9162,298275.5736,2523200.134,0
9163,310571.302,2540134.075,0
9164,310366.246,2517744.407,0
9167,314816.467,2541913.843,0
9170,319894.0609,2500025.936,0
9171,301740.179,2519600.238,0
9172,295680.4605,2505785.27,0
9173,305936.6964,2527375.711,0
9174,306585.0561,2502492.472,1
9175,294602.6447,2515603.119,0
9176,300419.7953,2505486.678,0
9177,299110.6013,2546299.372,1
9178,313416.174,2521053.966,0
9179,288271.2599,2524251.877,0
9180,317049.5792,2501784.643,0
9181,287573.2033,2552514.805,0
9182,289555.1718,2528866.5,0
9183,312823.8953,2519368.325,0
9184,303149.3995,2511075.991,1
9185,318562.7299,2519995.941,1
9186,303702.9031,2551704.343,1
9187,303280.4819,2522665.695,0
9188,297944.7433,2522473.182,0
9190,307372.261,2515359.28,0
9191,300329.602,2541391.193,1
9192,318066.9245,2499869.976,0
9194,311448.5953,2548777.754,0
9195,302875.3439,2499593.619,1
9196,304238.4723,2543031.778,0
9197,291977.2559,2550992.925,0
9198,307550.1514,2520835.979,0
9199,315115.6191,2532670.368,0
9200,291550.4106,2527187.249,0
9201,303816.0727,2551093.217,0
9202,309767.6641,2506998.319,0
9203,315943.6273,2546401.459,1
9204,295555.0285,2553720.772,0
9206,310329.4035,2539199.638,1
9208,318683.9036,2536376.696,0
9209,310678.5025,2541604.33,0
9210,309636.1805,2536285.955,1
9211,313557.4917,2504501.208,1
9212,295895.9364,2504150.277,0
9213,295642.5858,2556560.942,0
9214,294129.5608,2516670.435,0
9215,291550.8696,2548801.456,1
9216,315606.0925,2512742.062,0
9217,305541.4135,2519956.393,0
9218,310990.0957,2532423.374,0
9219,300314.8762,2524882.816,0
9220,299068.0779,2527775.113,0
9221,299344.7076,2545498.858,0
9222,316708.8138,2516111.805,0
9224,298074.8438,2542220.159,0
9225,295376.5361,2508481.554,0
9226,299900.5934,2523803.831,0
9228,307279.238,2505693.558,0
9229,305420.2324,2543933.925,1
9231,296861.6974,2551641.889,0
9232,306663.3685,2503664.237,0
9233,293521.5533,2520344.477,0
9234,301107.303,2542413.039,0
9235,292404.553,2548987.885,0
9236,294550.087,2523815.023,1
9237,293291.0499,2524236.335,0
9238,309971.236,2523140.775,0
9240,298202.9303,2545971.285,1
9241,298335.1793,2512310.607,0
9242,305126.1302,2541794.486,0
